# CAMIRA HSC S23B Wide cluster catalog without star mask
# Oguri et al. arXiv:2512.13954
# column 1: ID
# column 2: Name
# column 3: RA [deg]
# column 4: Dec [deg]
# column 5: cluster photometric redshift z_cl
# column 6: richness N_mem
# column 7: spectroscopic redshift of BCG (-1.0 if not available)
  329 HSCJ002142-005232   5.426610  -0.875547 0.1086  22.903 0.10521
  330 HSCJ002146+013214   5.439752   1.537085 1.0820  15.279 1.07620
  331 HSCJ002149+011945   5.454680   1.329171 0.8014  20.177 -1.0
  332 HSCJ002152+041919   5.464804   4.321911 0.9900  15.697 -1.0
  333 HSCJ002207+002956   5.527636   0.498906 0.3380  22.838 0.33442
  334 HSCJ002212+033013   5.550539   3.503715 0.3520  20.827 -1.0
  335 HSCJ002213-003634   5.554324  -0.609377 0.8028  81.090 -1.0
  336 HSCJ002217+024922   5.570694   2.822774 0.5700  16.896 0.61121
  337 HSCJ002223-004913   5.595860  -0.820339 0.7625  18.635 0.76093
  338 HSCJ002229+012308   5.621180   1.385664 0.6260  31.483 0.61881
  339 HSCJ002229-005321   5.622672  -0.889274 1.1241  15.723 -1.0
  340 HSCJ002230+012846   5.626654   1.479357 0.3686  22.303 -1.0
  341 HSCJ002233+034957   5.638413   3.832374 0.8045  17.525 -1.0
  342 HSCJ002243-004121   5.677958  -0.689234 0.1680  23.606 0.16248
  343 HSCJ002255+030708   5.728309   3.118802 0.7401  16.610 0.74879
